id|name|ancestors
AV1LOEnFsk5|Xã Mỹ Hiệp|Việt Nam/An Giang/Huyện Chợ Mới

MtVqJrBE6JA|Xã Mỹ An|Việt Nam/An Giang/Huyện Chợ Mới

HC6gndOsvdt|Xã Long Điền B|Việt Nam/An Giang/Huyện Chợ Mới

ycTo3Bi8HI2|Xã Long Điền A|Việt Nam/An Giang/Huyện Chợ Mới

xNulCihXVLl|Xã Long Kiến|Việt Nam/An Giang/Huyện Chợ Mới

Pbc7J1acNMk|Xã Long Giang|Việt Nam/An Giang/Huyện Chợ Mới

mR0KVsmRFc7|Xã Kiến Thành|Việt Nam/An Giang/Huyện Chợ Mới

vwUir9AjFhz|Xã Kiến An|Việt Nam/An Giang/Huyện Chợ Mới

UqF6vO9TBYN|Xã Hội An|Việt Nam/An Giang/Huyện Chợ Mới

oywCRpLYfCF|Xã Hòa Bình|Việt Nam/An Giang/Huyện Chợ Mới

UgKQvyV3lei|Xã Hòa An|Việt Nam/An Giang/Huyện Chợ Mới

P4QWrvQVbRQ|Xã Bình Phước Xuân|Việt Nam/An Giang/Huyện Chợ Mới

s0fhED6Ssi4|Xã An Thạnh Trung|Việt Nam/An Giang/Huyện Chợ Mới

RJMyHkiVZfK|TTYT Huyện Chợ Mới|Việt Nam/An Giang/Huyện Chợ Mới

s3VkPKNuiSE|Thị trấn Mỹ Luông|Việt Nam/An Giang/Huyện Chợ Mới

O60A64VZTjM|Thị trấn Chợ Mới|Việt Nam/An Giang/Huyện Chợ Mới

bUlAd0B52VD|Phòng y tế Huyện Chợ Mới|Việt Nam/An Giang/Huyện Chợ Mới

or9hopOQOsy|Phòng khám ĐKKV Mỹ Luông |Việt Nam/An Giang/Huyện Chợ Mới

SouMxW8PKTH|Phòng khám ĐKKV Long Giang (Sáp nhập 2020)|Việt Nam/An Giang/Huyện Chợ Mới

s6xAByrzkKj|Xã Tân Trung|Việt Nam/An Giang/Huyện Phú Tân

Ec4ZMp6Mc7J|Xã Tân Hòa|Việt Nam/An Giang/Huyện Phú Tân

X2bveet1QcB|Xã Phú Xuân|Việt Nam/An Giang/Huyện Phú Tân

F9fmnv4Agug|Xã Phú Thọ|Việt Nam/An Giang/Huyện Phú Tân

h5f41PoLgNf|Xã Phú Thạnh|Việt Nam/An Giang/Huyện Phú Tân

UC70fiuHW8R|Xã Phú Thành|Việt Nam/An Giang/Huyện Phú Tân

hCynYQ82Tt2|Xã Phú Lâm|Việt Nam/An Giang/Huyện Phú Tân

Wx61ysR9xYg|Xã Phú Long|Việt Nam/An Giang/Huyện Phú Tân

Aq578B58tWM|Xã Phú Hưng|Việt Nam/An Giang/Huyện Phú Tân

ljbyH9wsFvj|Xã Phú Hiệp|Việt Nam/An Giang/Huyện Phú Tân

aE97ryJdRV1|Xã Phú Bình|Việt Nam/An Giang/Huyện Phú Tân

W8d3NskCsaS|Xã Phú An|Việt Nam/An Giang/Huyện Phú Tân

J0mo074tNzu|Xã Long Hòa|Việt Nam/An Giang/Huyện Phú Tân

KCIIq9TQvgV|Xã Hòa Lạc|Việt Nam/An Giang/Huyện Phú Tân

TbZnMM8nRnq|Xã Hiệp Xương|Việt Nam/An Giang/Huyện Phú Tân

s7aY61ZrMCw|Xã Bình Thạnh Đông|Việt Nam/An Giang/Huyện Phú Tân

IA6JKyLNawk|TTYT Huyện Phú Tân|Việt Nam/An Giang/Huyện Phú Tân

GPowYwIUS1p|Thị trấn Phú Mỹ|Việt Nam/An Giang/Huyện Phú Tân

BcKHMitfdD0|Thị trấn Chợ Vàm|Việt Nam/An Giang/Huyện Phú Tân

vU2ducJiHqx|Phòng y tế Huyện Phú Tân|Việt Nam/An Giang/Huyện Phú Tân

XZkFcvQIStZ|Phòng khám ĐKKV Chợ Vàm (Sáp nhập 2020)|Việt Nam/An Giang/Huyện Phú Tân

mEFDdbKauMT|Xã Định Thành|Việt Nam/An Giang/Huyện Thoại Sơn

w1Jh4qkYYlB|Xã Định Mỹ|Việt Nam/An Giang/Huyện Thoại Sơn

BaDWb5YxeTh|Xã Vọng Đông|Việt Nam/An Giang/Huyện Thoại Sơn

CtQwoF3yXNh|Xã Vọng Thê|Việt Nam/An Giang/Huyện Thoại Sơn

mO4LW57KYlm|Xã Vĩnh Trạch|Việt Nam/An Giang/Huyện Thoại Sơn

I71CPkG227S|Xã Vĩnh Phú|Việt Nam/An Giang/Huyện Thoại Sơn

RhQYlS2qHj0|Xã Vĩnh Khánh|Việt Nam/An Giang/Huyện Thoại Sơn

xUu8QhC6ZcY|Xã Vĩnh Chánh|Việt Nam/An Giang/Huyện Thoại Sơn

e815vua0QBm|Xã Tây Phú|Việt Nam/An Giang/Huyện Thoại Sơn

uK9k9fJ21MI|Xã Thoại Giang|Việt Nam/An Giang/Huyện Thoại Sơn

ieIjB36g9Qu|Xã Phú Thuận|Việt Nam/An Giang/Huyện Thoại Sơn

egW8yx1rTyT|Xã Mỹ Phú Đông|Việt Nam/An Giang/Huyện Thoại Sơn

bN765ZuykmB|Xã Bình Thành|Việt Nam/An Giang/Huyện Thoại Sơn

zDrBdvPmVAN|Xã An Bình|Việt Nam/An Giang/Huyện Thoại Sơn

yMl3qchHAVX|TTYT Huyện Thoại Sơn|Việt Nam/An Giang/Huyện Thoại Sơn

ScSQjHszXf1|Thị Trấn Óc Eo|Việt Nam/An Giang/Huyện Thoại Sơn

wltFn4MNe0a|Thị Trấn Phú Hòa|Việt Nam/An Giang/Huyện Thoại Sơn

u9QXfcUzeO7|Thị trấn Núi Sập|Việt Nam/An Giang/Huyện Thoại Sơn

NllmaiOTckB|Phòng y tế Huyện Thoại Sơn|Việt Nam/An Giang/Huyện Thoại Sơn

qeBWV75wC9e|Phòng khám ĐKKV Óc Eo (Sáp nhập 2020)|Việt Nam/An Giang/Huyện Thoại Sơn

aFWhTSmJd5v|Xã Ô Lâm|Việt Nam/An Giang/Huyện Tri Tôn

dz0ytT2Wdi0|Xã Vĩnh Phước|Việt Nam/An Giang/Huyện Tri Tôn

TIAy8OlpfXR|Xã Vĩnh Gia|Việt Nam/An Giang/Huyện Tri Tôn

p2A5ShbeI0V|Xã Tân Tuyến|Việt Nam/An Giang/Huyện Tri Tôn

PEDH8RiGzjN|Xã Tà Đảnh|Việt Nam/An Giang/Huyện Tri Tôn

X65ntvfsNF2|Xã Núi Tô|Việt Nam/An Giang/Huyện Tri Tôn

DemYfepAHIC|Xã Lạc Quới|Việt Nam/An Giang/Huyện Tri Tôn

whB3WZvaS13|Xã Lương Phi|Việt Nam/An Giang/Huyện Tri Tôn

yaBk6XccO73|Xã Lương An Trà|Việt Nam/An Giang/Huyện Tri Tôn

YImcp6eVjPF|Xã Lê Trì|Việt Nam/An Giang/Huyện Tri Tôn

emoETjH9nU5|Xã Cô Tô|Việt Nam/An Giang/Huyện Tri Tôn

PaGuFlEdS90|Xã Châu Lăng|Việt Nam/An Giang/Huyện Tri Tôn

W3ixhlYABQg|Xã An Tức|Việt Nam/An Giang/Huyện Tri Tôn

qln1vvxeqMr|TTYT Huyện Tri Tôn|Việt Nam/An Giang/Huyện Tri Tôn

Ef5A77H53cP|Thị trấn Tri Tôn|Việt Nam/An Giang/Huyện Tri Tôn

qjo9Ng6n6l7|Thị trấn Ba Chúc|Việt Nam/An Giang/Huyện Tri Tôn

hfOq94xSLX8|Phòng y tế Huyện Tri Tôn|Việt Nam/An Giang/Huyện Tri Tôn

sNOkTPIHYp3|Phòng khám ĐKKV Ba Chúc (Sáp nhập 2020)|Việt Nam/An Giang/Huyện Tri Tôn

f4ju70GZSDo|Xã Vĩnh Trung|Việt Nam/An Giang/Huyện Tịnh Biên

Q5FoOov186F|Xã Văn Giáo|Việt Nam/An Giang/Huyện Tịnh Biên

mvD9cMM6ITP|Xã Tân Lợi|Việt Nam/An Giang/Huyện Tịnh Biên

uCKZhKLJgzx|Xã Tân Lập|Việt Nam/An Giang/Huyện Tịnh Biên

jy4FGVG4xWI|Xã Thới Sơn|Việt Nam/An Giang/Huyện Tịnh Biên

OmT9gTdjtgH|Xã Núi Voi|Việt Nam/An Giang/Huyện Tịnh Biên

e6nTU4Gn9Vi|Xã Nhơn Hưng|Việt Nam/An Giang/Huyện Tịnh Biên

OLjPujdfMjA|Xã An Phú|Việt Nam/An Giang/Huyện Tịnh Biên

PGEUP9liAbu|Xã An Nông|Việt Nam/An Giang/Huyện Tịnh Biên

A9TTy61HhWT|Xã An Hảo|Việt Nam/An Giang/Huyện Tịnh Biên

JpEvzmQPrKP|Xã An Cư|Việt Nam/An Giang/Huyện Tịnh Biên

pggOaCM0jUQ|TTYT Huyện Tịnh Biên|Việt Nam/An Giang/Huyện Tịnh Biên

BG25MCJTr3t|Thị trấn Tịnh Biên|Việt Nam/An Giang/Huyện Tịnh Biên

AqrtFS2uUe3|Thị trấn Nhà Bàng|Việt Nam/An Giang/Huyện Tịnh Biên

xdybnFpAdG4|Thị trấn Chi Lăng|Việt Nam/An Giang/Huyện Tịnh Biên

bA7NdecrIE9|Phòng y tế Huyện Tịnh Biên|Việt Nam/An Giang/Huyện Tịnh Biên

i9laNHKYNET|Phòng khám ĐKKV Tịnh Biên |Việt Nam/An Giang/Huyện Tịnh Biên

qnOTMUHovhU|Phòng khám ĐKKV Chi Lăng (Sáp nhập 2020)|Việt Nam/An Giang/Huyện Tịnh Biên

fPxF7YfPpAS|Xã Vĩnh Tế|Việt Nam/An Giang/Thành phố Châu Đốc

eKXbnKF3l7t|Xã Vĩnh Châu|Việt Nam/An Giang/Thành phố Châu Đốc

VBCtXT2deNk|TTYT Thành phố Châu Đốc|Việt Nam/An Giang/Thành phố Châu Đốc

Ppk2U1cK36v|Phường Vĩnh Ngươn|Việt Nam/An Giang/Thành phố Châu Đốc

zcrJQrZ6tlA|Phường Vĩnh Mỹ|Việt Nam/An Giang/Thành phố Châu Đốc

pnZh7qRJq2I|Phường Núi Sam|Việt Nam/An Giang/Thành phố Châu Đốc

WBtyDZiXImQ|Phường Châu Phú B|Việt Nam/An Giang/Thành phố Châu Đốc

pISrgsPKiKl|Phường Châu Phú A|Việt Nam/An Giang/Thành phố Châu Đốc

aEHzJiOALDM|Phòng y tế Thành phố Châu Đốc|Việt Nam/An Giang/Thành phố Châu Đốc

TFrN3wcty5r|Xã Mỹ Khánh|Việt Nam/An Giang/Thành phố Long Xuyên

oiSVVv9UeNO|Xã Mỹ Hòa Hưng|Việt Nam/An Giang/Thành phố Long Xuyên

W5bYAA99pOK|TTYT Thành phố Long Xuyên|Việt Nam/An Giang/Thành phố Long Xuyên

LsxL32CZRtg|Phường Đông Xuyên|Việt Nam/An Giang/Thành phố Long Xuyên

T2yJh02sQBT|Phường Mỹ Xuyên|Việt Nam/An Giang/Thành phố Long Xuyên

ihQbtsXW01b|Phường Mỹ Thới|Việt Nam/An Giang/Thành phố Long Xuyên

o5AFgPXNwX1|Phường Mỹ Thạnh|Việt Nam/An Giang/Thành phố Long Xuyên

rdCAmwINdLE|Phường Mỹ Quý|Việt Nam/An Giang/Thành phố Long Xuyên

DUACL8PEWby|Phường Mỹ Phước|Việt Nam/An Giang/Thành phố Long Xuyên

eERFCGxvzQg|Phường Mỹ Long|Việt Nam/An Giang/Thành phố Long Xuyên

CIbSUaRp5Or|Phường Mỹ Hòa|Việt Nam/An Giang/Thành phố Long Xuyên

hwPGZmkg8Oz|Phường Mỹ Bình|Việt Nam/An Giang/Thành phố Long Xuyên

XNrxDPNZqMK|Phường Bình Đức|Việt Nam/An Giang/Thành phố Long Xuyên

ds8dSnXzkga|Phường Bình Khánh|Việt Nam/An Giang/Thành phố Long Xuyên

IvYQGk3g3gf|Phòng y tế Thành phố Long Xuyên|Việt Nam/An Giang/Thành phố Long Xuyên

Q7S3mcwlZz8|Xã Vĩnh Xương|Việt Nam/An Giang/Thị xã Tân Châu

X2P1vSZIWV2|Xã Vĩnh Hòa|Việt Nam/An Giang/Thị xã Tân Châu

WNWaKsJdCk3|Xã Tân Thạnh|Việt Nam/An Giang/Thị xã Tân Châu

xfEjXAmbt69|Xã Tân An|Việt Nam/An Giang/Thị xã Tân Châu

bByT5eoQTzu|Xã Phú Vĩnh|Việt Nam/An Giang/Thị xã Tân Châu

K5q0yqtsLns|Xã Phú Lộc|Việt Nam/An Giang/Thị xã Tân Châu

H2bpynSP0Iy|Xã Lê Chánh|Việt Nam/An Giang/Thị xã Tân Châu

oKLKZkpMb7M|Xã Long An|Việt Nam/An Giang/Thị xã Tân Châu

Nd6fvXeEt3I|Xã Châu Phong|Việt Nam/An Giang/Thị xã Tân Châu

l11GZOldSrG|TTYT Thị xã Tân Châu|Việt Nam/An Giang/Thị xã Tân Châu

pZF00dUmuTJ|Phường Long Thạnh|Việt Nam/An Giang/Thị xã Tân Châu

AniNiDnBD9a|Phường Long Sơn|Việt Nam/An Giang/Thị xã Tân Châu

xF7EG6jKfGR|Phường Long Phú|Việt Nam/An Giang/Thị xã Tân Châu

UUbB4wNtv3J|Phường Long Hưng|Việt Nam/An Giang/Thị xã Tân Châu

yk9jvWItg6Z|Phường Long Châu|Việt Nam/An Giang/Thị xã Tân Châu

kjtWteOoIZ2|Phòng y tế Thị xã Tân Châu|Việt Nam/An Giang/Thị xã Tân Châu

zvPwwNGAMbR|Phòng khám ĐKKV Vĩnh Hòa (Sáp nhập 2020)|Việt Nam/An Giang/Thị xã Tân Châu

